Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
FONSECA, C. E. R.	CARLOS EDUARDO RIBEIRO DA FONSECA	PUC-Rio	33555921000170.0	04/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Collaborative learning;interaction design;virtual communities;virtual learning environment;community practices;continuing health education.	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim	24.0	Sim	CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES	Design de interação;comunidades virtuais;ambiente virtual de aprendizagem;comunidade de práticas;educação permanente em saúde.		31005012027P9		106.0				DISSERTAÇÃO		" 	Uma investigação sobre problemas de interação do sistema CoPPLA: indo além da usabilidade. Estudo de caso do CoPPLA ? Plataforma de Comunidade de Práticas"	1.0	Design e Sociedade
PENNA, L. M.	LEONARDO MEDEIROS PENNA	PUC-Rio		14/03/2016			PORTUGUES	Search;search engine;Google;relevancy criteria;results' ordering;knowledge acquisition;learning.	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim		Sim	MARIA MANUELA RUPP QUARESMA	Busca;mecanismo de busca, Google, critérios de relevância, ordenamento dos resultados, aquisição de conhecimento, aprendizagem.		31005012027P9		188.0				DISSERTAÇÃO		A relação do Google com a aquisição de conhecimento no ambiente digital: uma visão da ergonomia	1.0	Design e Sociedade
RANGEL, M.	MARCIA MOREIRA RANGEL	PUC-Rio		15/03/2016			PORTUGUES	Color-information;Wayfinding;Information systems of the built environment;Architectural Design;Interior Design and Graphic Design.	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim		Sim	CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES	Cor-informação;wayfinding;sistemas informacionais do ambiente construído;projetos de Arquitetura;Design de Interiores e Design Gráfico.		31005012027P9		298.0				TESE		Abordar, entrar, encontrar. Cor e wayfinding em Estabelecimentos Assistenciais de Saúde	1.0	Design e Sociedade
RODRIGUES, L. G. O.	LUIS GUSTAVO DE OLIVEIRA RODRIGUES	PUC-Rio	33654831000136.0	16/03/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	Decision Support;Big Data;Data Science;Data Visualization;Autonomy;User Experience;Information Architecture;Online Travel Agency (OTA);Ecommerce;Tourism.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	24.0	Sim	REJANE SPITZ	Suporte à decisão;Big Data;Ciência de Dados;Visualização de Dados;Autonomia;Experiência do Usuário;Arquitetura de Informação;Agência de Viagens Online (AVO);Comércio eletrônico;Turismo.		31005012027P9		95.0				DISSERTAÇÃO		Big Data para suporte à decisão do viajante autônomo	1.0	Design e Sociedade
RAMOS, C. M. C.	CARLOS MAURICIO DA COSTA RAMOS	PUC-Rio		31/03/2016			PORTUGUES	Disable;wheelchairs projects;rehabilitation;tensegrity;sustainable tecnology;bamboo.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim		Sim	JOSE LUIZ MENDES RIPPER	Cadeirantes;projetos de cadeira de rodas;reabilitação;tensegrity;tecnologia sustentável;bambu.		31005012027P9		190.0				TESE		CADEIRA DE RODAS com Design Estrutural em Tensegrity de Bambu	1.0	Design e Sociedade
JÚNIOR, H. G. C.	HELY GERALDO COSTA JUNIOR	PUC-Rio	33555921000170.0	07/04/2016	FACULDADES CATOLICAS - Bolsas VRAC	Ensino e Pesquisa	PORTUGUES	Graffiti;transgression;cooptation;cartography;Rio de Janeiro	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	48.0	Sim	DENISE BERRUEZO PORTINARI	Grafite;transgressão;cooptação;cartografia;Rio de Janeiro.		31005012027P9		163.0			Instituição de Ensino e Pesquisa	TESE	CLT	CARTOGRAFIA DO GRAFITE CARIOCA Transgressão, cooptação e mercado	1.0	Design e Sociedade
MACIAS, E. B.	EDWARD BERMUDEZ MACIAS	PUC-Rio	33555921000170.0	03/10/2016	FACULDADES CATOLICAS - Bolsas VRAC	Ensino e Pesquisa	PORTUGUES	design;tecnologia;conceitos tecnológicos;ensino do design	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	48.0	Sim	RITA MARIA DE SOUZA COUTO	diseño;tecnología;conceptos tecnológicos;enseñanza del diseño.		31005012027P9		182.0			Instituição de Ensino e Pesquisa	TESE	CLT	Conceptos tecnológicos como contenido en la enseñanza del diseño	1.0	Design e Sociedade
CORREIA, M. B. F.	MARCOS BALSTER FIORE CORREIA	PUC-Rio	33555921000170.0	31/03/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Narrative;information design;dissemination of statistical data	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	48.0	Sim	NILTON GONCALVES GAMBA JUNIOR	Narrativa;design da informação;disseminação de estatísticas		31005012027P9		296.0				TESE		Contas a contar: a composição da intriga como princípio formal para o design de narrativas verbo-icônicas destinadas à apresentação de estatísticas	1.0	Design e Sociedade
COUTINHO, D. S.	DAVISON DA SILVA COUTINHO	PUC-Rio	33555921000170.0	01/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Memory;Materiality;Crafts;Favela	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	24.0	Sim	NILTON GONCALVES GAMBA JUNIOR	Memória;Materialidade;Artesanato;Favela.		31005012027P9	Materialização de Memórias - Museu de favelas	196.0				DISSERTAÇÃO		Design, Cultura Material, Artesanato e Memória no Museu de Favela do Rio de Janeiro	1.0	Design e Sociedade
LAUFHUTTE, M. L. Z. A. V.	MARIA LUIZA ZENOBIO DE ASSUMPCAO VILLAR LAUFHUTTE	PUC-Rio	33654831000136.0	29/02/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	Production Design, Scenography, Cinema.	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	24.0	Sim	ALBERTO CIPINIUK	Design de Produção, Cenografia, Cinema.		31005012027P9		0.0				DISSERTAÇÃO		Design de Produção no Cinema: o processo de comunicação visual da cenografia.		Design e Sociedade
CARVALHO, L. S. C.	LAURA DE SOUZA COTA CARVALHO	PUC-Rio		08/04/2016			PORTUGUES	Relational design;experience;social innovation;social enterprise;business models;terroir;traditional foods;family farm;valorization.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim		Sim	ALFREDO JEFFERSON DE OLIVEIRA	Design relacional;experiência;inovação social;negócios sociais;modelos de negócios;território;alimentos tradicionais;agricultura familiar;valorização.		31005012027P9		207.0				TESE		DESIGN EM PROL DAS RELAÇÕES HUMANAS uma possibilidade para a conexão, viabilização e valorização de produtos alimentícios artesanais no Brasil	1.0	Design e Sociedade
MOREIRA, A. L.	ALINE LOPES MOREIRA	PUC-Rio		31/03/2016			PORTUGUES	Design;calm technology;health;well-being;spirituality;health promotion.	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim		Sim	VERA MARIA MARSICANO DAMAZIO	Design;tecnologia calma;saúde;bem-estar;espiritualidade;promoção da saúde.		31005012027P9	Estudo para identificação de demandas e geração de ideias para o design de novos produtos e serviços ?para? e ?com? maiores de 60 anos	125.0				DISSERTAÇÃO		Design, Promoção da Saúde e Espiritualidade: exemplos tangíveis	1.0	Design e Sociedade
SOUZA, K. S.	KARLA SIMONE DE SOUZA	PUC-Rio	33555921000170.0	08/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Design education;design in partnership;childhood education;teaching materials.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	24.0	Sim	RITA MARIA DE SOUZA COUTO	Design educação;design em parceria;educação infantil;materiais didáticos.		31005012027P9		157.0				DISSERTAÇÃO		Educação Infantil: uma proposta em ação sob o olhar do Design	1.0	Design e Sociedade
LESCHKO, N. M.	NADIA MIRANDA LESCHKO	PUC-Rio	33654831000136.0	04/04/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	Brazilian Graphic Memory;Graf Zeppelin;Brazilian Press;History of Graphic Design;Collective Memory.	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	48.0	Sim	VERA MARIA MARSICANO DAMAZIO	Memória Gráfica Brasileira;Graf Zeppelin;Imprensa Brasileira;História do Design Gráfico;Memória Coletiva.		31005012027P9		286.0				TESE		Ensaiando métodos para investigar o rastro gráfico de um evento: a passagem do dirigível Graf Zeppelin pelo Brasil	1.0	Design e Sociedade
SADDY, B. S.	BRUNA SPINOLA SADDY	PUC-Rio		28/03/2016			PORTUGUES	Design in reading;Editorial;Book;Illustration;Perception;Adult audience;Adult;Social pressure;Personal taste.	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim		Sim	JACKELINE LIMA FARBIARZ	Design na leitura;Editorial;Livro;Ilustração;Percepção;Público adulto;Adulto;Pressão social;Gosto pessoal.		31005012027P9		191.0				DISSERTAÇÃO		Entendeu ou quer que eu desenhe? Um estudo sobre a percepção dos leitores sobre os livros ilustrados de ficcção em prosa dirigidos ao público adulto.	1.0	Design e Sociedade
MINEIRO, E. F.	ERICO FRANCO MINEIRO	PUC-Rio	33555921000170.0	12/12/2016	FACULDADES CATOLICAS - Bolsas VRAC	Ensino e Pesquisa	PORTUGUES	Experimentation in design;strategic design;post-industrial design;self-production;technologies for experimentation.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	48.0	Sim	CLAUDIO FREITAS DE MAGALHAES	Experimentação em design;design estratégico;design pós-industrial;autoprodução;tecnologias para experimentação.		31005012027P9		201.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Experimentação em Design Pós-industrial: elementos e estratégias.	1.0	Design e Sociedade
OLIVEIRA, G. R.	GILBERTO RANGEL DE OLIVEIRA	PUC-Rio	33555921000170.0	23/02/2016	FACULDADES CATOLICAS - Bolsas VRAC	Ensino e Pesquisa	PORTUGUES	Architecture;design process;Interior design;human factors in environmental;design method.	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim	48.0	Sim	CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES	Arquitetura;design;design de interiores;ergonomia do ambiente construído;método de projeto.		31005012027P9		279.0			Empresa Pública ou Estatal	TESE	CLT	Método de projeto de design de interiores no Brasil Uma contribuição dos princípios da Ergonomia do Ambiente Construído	1.0	Design e Sociedade
COUTINHO, F. R.	FERNANDA RIBEIRO COUTINHO	PUC-Rio	33654831000136.0	08/03/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	Normalization;aesthetic;empowerment;autonomy;counter-conducts	DESIGN: COMUNICAÇÃO, CULTURA E ARTES	Sim	48.0	Sim	DENISE BERRUEZO PORTINARI	Normatização;estética;empoderamento;autonomia;contra-condutas		31005012027P9	O corpo e a cidade	235.0				TESE		NAVALHA NA CARNE ESTÉTICAS DE RESISTÊNCIA: TUMULTUAM, SUBVERTEM E AINDA FAZEM GÊNERO	1.0	Design e Sociedade
BARBOSA, J. N.	JULIANA NUNES BARBOSA	PUC-Rio	33654831000136.0	23/02/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	Personas; news users; users journey; mobile devices; digital media.	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim	24.0	Sim	MARIA MANUELA RUPP QUARESMA	Personas; usuários de notícias; jornada do usuário; dispositivos móveis; jornais digitais		31005012027P9		0.0				DISSERTAÇÃO		O hábito de leitura de notícias na era da informação digital e dos dispositivos móveis		Design e Sociedade
MARTINS, B. M. R.	BIANCA MARIA REGO MARTINS	PUC-Rio	33555921000170.0	25/06/2016	FACULDADES CATOLICAS - Bolsas VRAC	Ensino e Pesquisa	PORTUGUES	Design-Based Learning;Design in Pedagogical Practices;Design of Lear-ning Experiences;Professor-Designer;Design Thinking.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	48.0	Sim	RITA MARIA DE SOUZA COUTO	Aprendizagem Baseada em Design;Design em Práticas Pedagógicas;De-sign de Experiências de Aprendizagem;Professor-Designer;Design Thinking.		31005012027P9		189.0			Instituição de Ensino e Pesquisa	TESE	CLT	O Professor-Designer de experiências de aprendizagem: Tecendo uma epistemologia para a inserção do Design na Escola 	1.0	Design e Sociedade
BONELLI, J. S.	JOAO DE SA BONELLI	PUC-Rio	33555921000170.0	05/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Design Teaching;Interaction Design;Physical Computing;Reflective Practice.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	48.0	Sim	LUIZA NOVAES	Ensino de Design;Design de Interação;Interfaces Físicas;Prática Reflexiva.		31005012027P9		178.0				TESE		Prática Reflexiva em Interfaces Físicas: uma Proposta de Ensino de Design de Interação	1.0	Design e Sociedade
SANDE, A. H.	AXEL HERMANN SANDE	PUC-Rio		04/03/2016			PORTUGUES	Design;visual language;user experience;interactivity;academic evaluation.	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim		Sim	REJANE SPITZ	Design;linguagem visual;experiência do usuário;interatividade;avaliação acadêmica.		31005012027P9		244.0				TESE		Projetos de design na habilitação em Mídia Digital da PUC-Rio: critérios de avaliação fundamentados nos conceitos de síntese projetual, linguagem da forma e experiência do usuário	1.0	Design e Sociedade
VIANNA, C. M. M.	CLAUDIA MARIA MONTEIRO VIANNA	PUC-Rio	33555921000170.0	07/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Elderly;Clothing;Body Aging;Fashion Design;Ergonomics in Fashion Design	DESIGN: ERGONOMIA E USABILIDADE E INTERAÇÃO HUMANO-COMPUTADOR	Sim	24.0	Sim	MARIA MANUELA RUPP QUARESMA	Idosa;Vestuário;Envelhecimento do Corpo;Design de Moda;Ergonomia na Moda		31005012027P9		150.0				DISSERTAÇÃO		Questões ergonômicas da relação da idosa com o vestuário.	1.0	Design e Sociedade
ALTMAYER, C. G. M.	CARLOS GUILHERME MACE ALTMAYER	PUC-Rio	33654831000136.0	25/02/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - CNPq/CAPES		PORTUGUES	art; desire; queer; subversion; gender; sex; norm; politics; tropicuir	DESIGN: TECNOLOGIA, EDUCAÇÃO E SOCIEDADE	Sim	24.0	Sim	DENISE BERRUEZO PORTINARI	arte da performance; transviados; subversão; queer; gênero; sexualidade; norma; política; tropicuir		31005012027P9		0.0				DISSERTAÇÃO		Tropicuir. (Re)existências politicas nas ações performáticas de corpos transviados no Rio de Janeiro.		Design e Sociedade
MONTEIRO, I. P.	ISABEL PARANHOS MONTEIRO	PUC-Rio	33555921000170.0	08/04/2016	FACULDADES CATOLICAS - Bolsas VRAC		PORTUGUES	Cinema;costumes;imaginary;historical body;creation process.		Sim	24.0	Sim	DENISE BERRUEZO PORTINARI	Cinema;figurino;imaginário;corpo histórico;processo de criação.		31005012027P9		135.0				DISSERTAÇÃO		VESTINDO CINEMA Construindo Ilusão  Uma visão do cinema através da janela do figurino	1.0	
RODRIGUES, B. C.	BERNARD CUNHA RODRIGUES	Divisão de Bibliotecas e Documentação da PUC-Rio	889834000108.0	03/06/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)	Profissional Autônomo	PORTUGUES	Ângelo Murgel;Art Deco;architecture of Belo Horizonte - in 1930 decade;Cine Theatro Brasil;Brasil Palace Hotel;Hospital São Lucas.	TEORIA E HISTÓRIA DO PROJETO	Sim	24.0	Sim	MARCOS OSMAR FAVERO	Ângelo Murgel;Art Déco;Arquitetura Belorizontina - década 1930;Cine Theatro Brasil;Brasil Palace Hotel;Hospital São Lucas.		31005012039P7		152.0			Outros	DISSERTAÇÃO		Ângelo Murgel: trajetória singular (1932-1939)	1.0	PROJETO DE ARQUITETURA
TEPEDINO, A. V.	ALICE VARELLA TEPEDINO	Divisão de Bibliotecas e Documentação da PUC-Rio	889834000108.0	13/07/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Bolsas)	Ensino e Pesquisa	PORTUGUES	design;presence;criticism;Peter Eisenman;between;expanded field;contemporary architecture	TEORIA E HISTÓRIA DO PROJETO	Sim	24.0	Sim	OTAVIO LEONIDIO RIBEIRO	projeto;presença;crítica;Peter Eisenman;entre;campo ampliado;arquitetura contemporânea		31005012039P7		169.0				DISSERTAÇÃO		Arquitetura entre matéria e sentido: Projeto, presença e crítica no campo ampliado da cultura contemporânea	1.0	PROJETO DE ARQUITETURA
CASTRO, I. T.	ISABEL THEES CASTRO			04/04/2016		Ensino e Pesquisa	PORTUGUES	Cities;urbanismo;right to the city;urban mobility;June protests	TEORIA E HISTÓRIA DO PROJETO	Sim		Sim	OTAVIO LEONIDIO RIBEIRO	Cidades;urbanismo;direito à cidade;movimentos sociais;mobilidade urbana;protestos de junho		31005012039P7		105.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Bolsa de Fixação	Cidade sem Catracas Pensando a Cidade da Livre Circulação	1.0	PROJETO DE ARQUITETURA
SILVA, M. A. F.	MARCELO AUGUSTO FELICETTI DA SILVA	Divisão de Bibliotecas e Documentação da PUC-Rio	889834000108.0	30/05/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)	Ensino e Pesquisa	PORTUGUES	Sergio Bernardes;architecture;Brasilia;Dictatorship;miracle	TEORIA E HISTÓRIA DO PROJETO	Sim	24.0	Sim	ANA LUIZA DE SOUZA NOBRE	Sergio Bernardes;arquitetura;Brasília;Ditadura;milagre		31005012039P7		185.0				DISSERTAÇÃO		Do milagre à maldição: Sergio Bernardes e Brasília (1968-74)	1.0	PROJETO DE ARQUITETURA
REISS, C. M.	CAMILLE MARTHA REISS			16/03/2016			PORTUGUES	Transport infrastructure;Infrastructural project;Residual spaces;Urbanity;Glocal	TEORIA E HISTÓRIA DO PROJETO	Sim		Sim	MARCOS OSMAR FAVERO	Infraestrutura de transporte;Projeto infraestrutural;Espaços residuais;Urbanidade;Glocal		31005012039P7		104.0				DISSERTAÇÃO		Infraestrutura de transporte, vetor de urbanidade O Corredor Expresso de Ônibus (BRT) em Madureira, Rio de Janeiro	1.0	PROJETO DE ARQUITETURA
FERRAZ, N. S.	NICOLI SANTOS FERRAZ			06/04/2016			PORTUGUES	Mapping;Slum;History of Rio de Janeiro;Participation	MÉTODOS  E PROCESSOS DE PROJETO	Sim		Sim	FERNANDO BETIM PAES LEME	Mapeamento;Favela;História do Rio de Janeiro;Participação		31005012039P7		172.0				DISSERTAÇÃO		Mapeamento participativo das favelas do Rio de Janeiro: do vazio cartográfico ao espetáculo da integração	1.0	PROJETO DE ARQUITETURA
MENDONCA, A. A. C.	ADRIANO ANDRADE CARNEIRO DE MENDONCA	Divisão de Bibliotecas e Documentação da PUC-Rio		03/10/2016		Ensino e Pesquisa	PORTUGUES	Shelter;Presence;Memory;Critical regionalism;Tectonics;Kenneth Frampton	TEORIA E HISTÓRIA DO PROJETO	Sim		Sim	JOAO MASAO KAMITA	Abrigo;Presença;Memória;Regionalismo crítico;Tectônica;Kenneth Frampton		31005012039P7		173.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Peso e Leveza: Presença, corpo e memória por uma poética do abrigo	1.0	PROJETO DE ARQUITETURA
MARCHETTI, G.	GUSTAVO MARCHETTI	Divisão de Bibliotecas e Documentação da PUC-Rio	889834000108.0	11/07/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Suporte à Pós-Graduação de Instituições de Ensino Particulares (módulo Taxas)		PORTUGUES	Módulo Magazine;Modern Architecture;Photography;Graphic Design;Specialised Magazines	TEORIA E HISTÓRIA DO PROJETO	Sim	24.0	Sim	OTAVIO LEONIDIO RIBEIRO	Revista Módulo;Arquitetura moderna;Fotografia;Design Gráfico;Revistas Especializadas		31005012039P7		123.0				DISSERTAÇÃO		PROJETO EM REVISTA Arquitetura e fotografia na Módulo (1955-1965)	1.0	PROJETO DE ARQUITETURA
RIBEIRO, J. P.	JULIANA PONTES RIBEIRO	Biblioteca Prof. Rafaello Berti,da Escola de Arquitetura da UFMG		22/08/2016		Ensino e Pesquisa	PORTUGUES	Graphics surfaces;Architectural space;Site-specific art;Surface design	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim		Sim	STEPHANE DENIS ALBERT RENE PHILIPPE HUCHET	Superfícies gráficas;Espaço arquitetônico;Arte site-specific		32001010049P0	BE-IT: BUREAU DE ESTUDOS SOBRE A IMAGEM E O TEMPO	260.0			Instituição de Ensino e Pesquisa	TESE	CLT	A Arquitetura como ficção: superfícies gráficas e perspectivas paradoxais para o espaço ? A obra de Regina Silveira	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
BUCHMAYER, A. L.	ANGELICA LINHARES BUCHMAYER	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	33654831000136.0	29/09/2016	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - Bolsa de Mestrado GM e Doutorado GD	Profissional Autônomo	PORTUGUES	relational aesthetics;participation;crowd;intersubjectivity	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	23.0	Sim	RITA DE CASSIA LUCENA VELLOSO	estética relacional;participação;multidão;intersubjetividade		32001010049P0	ARQUITETURAS DA INSURREIÇÃO - UMA ANÁLISE DOS MODOS DE ENGAJAMENTO DAS SOCIEDADES URBANAS NO PRESENTE DAS CIDADES E SUA REPERCUSSÃO NA CONFIGURAÇÃO MATERIAL DO ESPAÇO URBANO.	195.0			Outros	DISSERTAÇÃO		A arte como emuladora do espaço arquitetônico	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
ARAUJO, L. E. S.	LUIZ EDUARDO SOARES DE ARAUJO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	21949888000183.0	12/09/2016	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS - Programa de Apoio à Pós-Graduação	Profissional Autônomo	PORTUGUES	Jardim Canadá;South Vector;C-Sul;Centrality;Metropolitan;Belo Horizonte;PDDI-RMBH;RMBH	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	21.0	Sim	FERNANDA BORGES DE MORAES	Jardim Canadá;Vetor Sul;CSul;Centralidade;Metropolitana;Belo Horizonte;PDDI-RMBH;RMBH;dinâmica espacial		32001010049P0	A REDE URBANA COLONIAL E O PATRIMÔNIO CULTURAL DAS ANTIGAS COMARCAS DE MINAS GERAIS	132.0			Outros	DISSERTAÇÃO		A CENTRALIDADE METROPOLITANA VETOR SUL: da vocação do Jardim Canadá ao intento do CSul	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
CARVALHO, D. R.	DIOGO RIBEIRO CARVALHO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	29/08/2016	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Reestruturação e Expansão das IES	Ensino e Pesquisa	PORTUGUES	ornament;aesthetics;architecture;historiography;contemporary ornament	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	47.0	Sim	STEPHANE DENIS ALBERT RENE PHILIPPE HUCHET	ornamento;estética;arquitetura;historiografia;ornamento contemporâneo		32001010049P0	BE-IT: BUREAU DE ESTUDOS SOBRE A IMAGEM E O TEMPO	276.0			Instituição de Ensino e Pesquisa	TESE	CLT	A condição ornamental: as origens e os fundamentos do ornamento arquitetural contemporâneo	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
