Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
SILVA, A. C. S.	ANNE CAROLINA DOS SANTOS SILVA	Biblioteca do Instituto de Tecnologia da UFPa.	889834000108.0	06/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Profissional Autônomo	PORTUGUES	Jorge Derenji;Modern Architecture;Contemporary Architecture;Preservation;Cultural meaning	TECNOLOGIAS CONSTRUTIVAS, CONSERVAÇÃO E RESTAURO	Sim	24.0	Sim	THAIS ALESSANDRA BASTOS CAMINHA SANJAD	Jorge Derenji;Arquitetura moderna;Arquitetura contemporânea;Preservação;Significância cultural		15001016063P4		187.0			Empresa Privada	DISSERTAÇÃO	CLT	Identidade Cultural Nortista nas Obras de Jorge Derenji: Da contribuição da história da arquitetura ao status de patrimônio pela sua significância	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
BARROS, A. V. C.	ANA VALERIA DA COSTA BARROS	Biblioteca do Instituto de Tecnologia da UFPa.		30/08/2019		Outros	PORTUGUES	Health heritage;Memory;Identity;ethnography;self-ethnography;Holy House of Mercy;Belém, PA	TECNOLOGIA, ESPAÇO E DESENHO DA CIDADE	Sim		Sim	CYBELLE SALVADOR MIRANDA	Patrimônio da saúde;memória;identidade;etnografia;auto-etnografia;Santa Casa de Misericórdia;Belém, PA		15001016063P4	CLASSICISMO NOS HOSPITAIS DA MISERICÓRDIA E DA BENEFICÊNCIA NA 2ª METADE DO SÉCULO XIX: TRÂNSITO ENTRE BRASIL E PORTUGAL	223.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Memória e identidade: o complexo arquitetônico pavilhonar da Fundação Santa Casa de Misericórdia do Pará, como patrimônio cultural da saúde no Pará	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
BORGES, V. A. V.	VIRGINIA ALICE VIEIRA BORGES QUEIROZ	Biblioteca do Instituto de Tecnologia da UFPa.		30/08/2019		Profissional Autônomo	PORTUGUES	Marituba municipality;Metropolitan Region of Belém;Zones of sacrifice	ARQUITETURA, DESENHO DA CIDADE E DESEMPENHO AMBIENTAL	Sim		Sim	ANA CLÁUDIA DUARTE CARDOSO	Marituba;Região Metropolitana de Belém;Zonas de sacrifício		15001016063P4	Observatório das Metrópoles	90.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	O espaço periférico metropolitano: o caso de Marituba, PA	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
SILVA, S. C.	SIMONE CRAVO DA SILVA	Biblioteca do Instituto de Tecnologia da UFPa.		27/03/2019		Ensino e Pesquisa	PORTUGUES	Patrimony;Market;Memory;Iron architecture;Catalogue	ARQUITETURA, DESENHO DA CIDADE E DESEMPENHO AMBIENTAL	Sim		Sim	CYBELLE SALVADOR MIRANDA	Patrimônio;Mercado;Memória;Arquitetura de ferro;Catálogo		15001016063P4	Belém dos Ecletismos: Arquitetura na cultura da metrópole amazônica	137.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Os Pavilhões em ferro do Mercado Bolonha e Adolpho Lisboa: patrimônio de uma arquitetura pré-fabricada	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
FURO, A. F. P.	ARLEISSON FERNAN PEDREIRA FURO	Biblioteca do Instituto de Tecnologia da UFPa.		30/08/2019		Profissional Autônomo	PORTUGUES	Right to the city;PMCMV;City's master plan;Residencial Quinta do Paricás Settlement;Belém, PA	ARQUITETURA, DESENHO DA CIDADE E DESEMPENHO AMBIENTAL	Sim		Sim	JOSE JULIO FERREIRA LIMA	Direito à cidade;PCMCV;Plano Diretor;Residencial Quinta dos Paricás;Belém, PA		15001016063P4	Observatório das Metrópoles	87.0			Empresa Privada	DISSERTAÇÃO	CLT	Residencial Quinta dos Paricás: a transformação de uma gleba de terra privada em empreendimento de interesse social	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
COSTA, L. G.	LIVIA GABY COSTA	Biblioteca do Instituto de Tecnologia da UFPa.	889834000108.0	19/03/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação		PORTUGUES	sanatorium;architecture;ethnography;memory;Belém, PA	TECNOLOGIA, ESPAÇO E DESENHO DA CIDADE	Sim	24.0	Sim	CYBELLE SALVADOR MIRANDA	sanatório;arquitetura;etnografia;memória;Belém, PA		15001016063P4	CLASSICISMO NOS HOSPITAIS DA MISERICÓRDIA E DA BENEFICÊNCIA NA 2ª METADE DO SÉCULO XIX: TRÂNSITO ENTRE BRASIL E PORTUGAL	155.0				DISSERTAÇÃO		Sanatório Domingos Freire: memória da exclusão e a criação de novos espaços urbanos na 1ª Légua de Belém	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
MOREIRA, M. D.	MARINA DIAS MOREIRA	Biblioteca do Instituto de Tecnologia da UFPa.	889834000108.0	30/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação		PORTUGUES	bells;bronze;conservation;restoration;heritage	TECNOLOGIAS CONSTRUTIVAS, CONSERVAÇÃO E RESTAURO	Sim	24.0	Sim	FLAVIA OLEGARIO PALACIOS	sinos;bronze;conservação;restauração;patrimônio		15001016063P4		168.0				DISSERTAÇÃO		Sinos de Igrejas do Século XVIII, XIX e Início do XX: História, Deterioração e Conservação	1.0	CONCEPÇÃO E ANÁLISE DO ESPAÇO CONSTRUÍDO NA AMAZÔNIA
FERNANDEZ, K. V.	KEILA VASCONCELOS FERNANDEZ	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	5527341000133.0	18/07/2019	FUNDACAO DE AMPARO A PESQUISA AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DO MARANHAO - FAPEMA - POS-GRAD - PROGRAMA DE POS-GRADUAÇÃO STRICTO SENSU	Ensino e Pesquisa	PORTUGUES	biojewels. craft production. aspects of use	DESIGN: ERGONOMIA E USABILIDADE DE PRODUTOS E SISTEMAS	Sim	12.0	Sim	LIVIA FLAVIA DE ALBUQUERQUE CAMPOS	biojoias. produção artesanal. aspectos de uso.		20001010028P9		88.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	A PRODUÇÃO DE BIOJOIAS E SUA CORRELAÇÃO COM OS ASPECTOS DE  USO: o estudo de caso das artesãs do Ceprama 	1.0	DESIGN DE PRODUTOS
MAIA, P. S.	PAULA DOS SANTOS MAIA	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	889834000108.0	03/05/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Three-dimensional Representation;Product Design;Ergonomics;Modeling;Prototyping	DESIGN: ERGONOMIA E USABILIDADE DE PRODUTOS E SISTEMAS	Sim	24.0	Sim	LIVIA FLAVIA DE ALBUQUERQUE CAMPOS	Representação Tridimensional;Design de Produtos;Ergonomia;Modelagem;Prototipagem		20001010028P9		169.0			Empresa Privada	DISSERTAÇÃO	CLT	A REPRESENTAÇÃO TRIDIMENSIONAL FÍSICA E A ERGONOMIA NO PROJETO DE PRODUTOS: a visão de professores, estudantes e profissionais do design.	1.0	DESIGN DE PRODUTOS
ABOUD, C. P.	CAMILA DE PADUA ABOUD	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD		26/04/2019		Ensino e Pesquisa	PORTUGUES	Complex of values;Participatory design;Correspondence;Bobbin lace;Raposa	DESIGN E SUSTENTABILIDADE: MATERIAIS, PROCESSOS E  TECNOLOGIA	Sim		Sim	RAQUEL GOMES NORONHA	Complexo de valores;Design participativo;Correspondências;Renda de bilro, Raposa		20001010028P9		159.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	Colaboração e correspondências: o design participativo no complexo de valores da renda de bilro na Raposa ? MA.	1.0	DESIGN DE PRODUTOS
PINTO, R. M.	RAISSA MUNIZ PINTO	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD		12/07/2019		Ensino e Pesquisa	PORTUGUES	Intuitive behavior. Hospital infection. Perception. Design. Ergonomics.	DESIGN: ERGONOMIA E USABILIDADE DE PRODUTOS E SISTEMAS	Sim		Sim	RAIMUNDO LOPES DINIZ	Comportamento intuitivo. Infecção hospitalar. Percepção. Design. Ergonomia.		20001010028P9		166.0			Empresa Privada	DISSERTAÇÃO	CLT	COMPORTAMENTO INTUITIVO NO PREPARO DE EQUIPES CIRURGICAS E A PERCEPCAO DA EQUIPE: o caso de um hospital privado em Sao Luis, Maranhao.	1.0	DESIGN DE PRODUTOS
LIMA, J. S.	JULYANA DA SILVA LIMA	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	889834000108.0	02/05/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Profissional Autônomo	PORTUGUES	Block;Product design;Recycling;Soil-cement	DESIGN E SUSTENTABILIDADE: MATERIAIS, PROCESSOS E  TECNOLOGIA	Sim	24.0	Sim	DENILSON MOREIRA SANTOS	Bloco;Design de produto;Reciclagem;Solo-cimento		20001010028P9		146.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	COMPÓSITO DE SOLO-CIMENTO E RESÍDUOS DE CONSTRUÇÃO E DEMOLIÇÃO: PERSPECTIVAS DE MATERIAIS SUSTENTÁVEIS	1.0	DESIGN DE PRODUTOS
ARAUJO, R. P. D.	RAILDE PAULA DINIZ ARAUJO	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	5527341000133.0	04/07/2019	FUNDACAO DE AMPARO A PESQUISA AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO DO MARANHAO - FAPEMA - POS-GRAD - PROGRAMA DE POS-GRADUAÇÃO STRICTO SENSU	Profissional Autônomo	PORTUGUES	Design;Solid wastes;Ceramic glaze	DESIGN: MATERIAIS, PROCESSOS E TECNOLOGIA	Sim	24.0	Sim	DENILSON MOREIRA SANTOS	Design;Resíduos sólidos;Vidrado cerâmico		20001010028P9	DESIGN CERÂMICO E APROVEITAMENTO DE RESÍDUOS SÓLIDOS	125.0			Empresa Privada	DISSERTAÇÃO	CLT	DESENVOLVIMENTO DE VIDRADO CERÂMICO MEDIANTE INCORPORAÇÃO DE RESÍDUOS SÓLIDOS.	1.0	DESIGN DE PRODUTOS
CARVALHO, M. C.	MAUREEN CERVEIRA CARVALHO	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	889834000108.0	15/04/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Information Architecture;User Experience;Digital Platforms;Internationalization policies	DESIGN: INFORMAÇÃO E COMUNICAÇÃO	Sim	21.0	Sim	ROSANE DE FATIMA ANTUNES OBREGON	Arquitetura da informação;Experiência do usuário;Plataformas digitais;Políticas de internacionalização		20001010028P9		122.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	DESIGN DE INFORMAÇÃO E INTERAÇÃO: um estudo exploratorio em portais de Assessorias de Relações Internacionais de Instituições de Ensino Superior.	1.0	DESIGN DE PRODUTOS
LAVAREDA, M. S. S.	MARINA SILVA SOARES LAVAREDA	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD		20/05/2019		Empresas	PORTUGUES	Corporate Image. Graphic design. Visual identity. Branding. Brand Management.	DESIGN: INFORMAÇÃO E COMUNICAÇÃO	Sim		Sim	ANA LUCIA ALEXANDRE DE OLIVEIRA ZANDOMENEGHI	Imagem Corporativa. Design Gráfico. Identidade Visual. Branding. Gestão da Marca.		20001010028P9		119.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	MARCAS: avaliação da gestão do Design em microempresas.	1.0	DESIGN DE PRODUTOS
REIS, M. S.	MAURO SOUZA REIS	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	889834000108.0	11/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Design;Solid wastes;Hydraulic tile	DESIGN: MATERIAIS, PROCESSOS E TECNOLOGIA	Sim	24.0	Sim	DENILSON MOREIRA SANTOS	Design;Resíduos sólidos;Ladrilho Hidráulico		20001010028P9		108.0			Empresa Pública ou Estatal	DISSERTAÇÃO	CLT	O APROVEITAMENTO DO RESÍDUO SÓLIDO DE POLIETILENO DE BAIXA DENSIDADE NA PRODUÇÃO DE LADRILHOS HIDRÁULICOS.	1.0	DESIGN DE PRODUTOS
ALVES, L. K. R. S.	LARISSA KARLA REIS SA ALVES	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD		15/04/2019		Ensino e Pesquisa	PORTUGUES	AVC;Games;Design elements;Motor rehabilitation;Gamification	DESIGN: INFORMAÇÃO E COMUNICAÇÃO	Sim		Sim	ROSANE DE FATIMA ANTUNES OBREGON	AVC;Jogos. Elementos do design;Reabilitação motora;Gamificação		20001010028P9		93.0			Empresa Privada	DISSERTAÇÃO	CLT	O DESIGN NO PROCESSO DE GAMIFICAÇÃO: reabilitação de pacientes com sequelas motoras Pós-AVC	1.0	DESIGN DE PRODUTOS
TAVARES, L. C. C.	LUCIANO CESAR CERVEIRA TAVARES	https://tedebc.ufma.br/jspui/;jsessionid=AD6C695BC17AF94199ED8EF17AB393FD	889834000108.0	18/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Experience, Aesthetics, Emotion, Form, Appropriation.	DESIGN: ERGONOMIA E USABILIDADE DE PRODUTOS E SISTEMAS	Sim	24.0	Sim	LIVIA FLAVIA DE ALBUQUERQUE CAMPOS	Experiência, Estética, Emoção, Forma, Apropriação.		20001010028P9		160.0			Empresa Privada	DISSERTAÇÃO	CLT	Um estudo sobre a apropriação de acordo a experiencia do usuario: a estetica da forma de embalagens de agua mineral gourmet	1.0	DESIGN DE PRODUTOS
MIYASAKI, J. S.	JULIA SANTOS MIYASAKI	Biblioteca da UFC		26/11/2019		Ensino e Pesquisa	PORTUGUES	Landscape architecture;Modernity;Ferreira Square	TEORIA E HISTÓRIA DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	RICARDO ALEXANDRE PAIVA	Paisagismo;Modernidade;Praça do Ferreira.		22001018084P1	Guia da Arquitetura (Proto)moderna de Fortaleza (1932-1960)	350.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	A Praça do Ferreira em quatro tempos: paisagismo e modernidade em Fortaleza	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
SILVEIRA, P. R. G.	PLINIO RENAN GONCALVES DA SILVEIRA	Biblioteca da UFC		21/11/2019		Ensino e Pesquisa	PORTUGUES	Accessible architecture;Accessibility;University spaces;Federal University of Ceara;Quota law.	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim		Sim	ZILSA MARIA PINTO SANTIAGO	Arquitetura acessível;Acessibilidade;Espaços universitários;Universidade Federal do Ceará;Lei de cotas		22001018084P1	Acessibilidade em Escolas de Ensino Fundamental e Médio das Redes Públicas Estadual e Municipal	332.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Acessibilidade em Espaços Universitários: um estudo do Campus do Pici ? UFC em Fortaleza	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
CATTONY, L. M.	LUIZ MATTOSO CATTONY	Biblioteca do DAUD UFC		27/11/2019		Empresas	PORTUGUES	Architectural competition (Brazil);Architectural competition (Ceará);Architecture from Ceará.	TEORIA E HISTÓRIA DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	RICARDO ALEXANDRE PAIVA	Concursos de arquitetura (Brasil);Concursos de arquitetura (Ceará);Arquitetura Cearense.		22001018084P1	(RE)CONSTRUÇÃO DA ARQUITETURA MODERNA EM FORTALEZA: MEMÓRIA E MODELAGEM DIGITAL	202.0			Empresa Privada	DISSERTAÇÃO	CLT	(Des)Caminhos dos Concursos de Arquitetura no Ceará (1969-2017)	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
MATTOS, F. F. M.	FERNANDA DE FIGUEIREDO MARQUES MATTOS	Biblioteca da UFC		05/07/2019			PORTUGUES	Architectural drawings;Ancient architecture;Heritage protection;Ceará.	TEORIA E HISTÓRIA DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	ROMEU DUARTE JUNIOR	Acervo;Documentação;Proteção;Patrimônio;Ceará		22001018084P1		212.0				DISSERTAÇÃO		Identificação, documentação, proteção e promoção do patrimônio cultural edificado cearense: a contribuição do acervo do CAU-UFC	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
PINHEIRO, S. T.	SAMUEL TAVARES PINHEIRO	Biblioteca do DAUD UFC	78007000126.0	21/11/2019	FUNDACAO CEARENSE DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - PROGRAMA DE BOLSAS/ BOLSAS DE MESTRADO E DOUTORADO	Profissional Autônomo	PORTUGUES	Popular engagement;Participatory planning;Urbanistic plans;PDPFor;Plano de Fortaleza 2040	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim	22.0	Sim	JOSE ALMIR FARIAS FILHO	Participação popular;Planejamento participativo;Plano Fortaleza 2040;Planos Urbanísticos;PDPFor		22001018084P1	Estratégias e Indicadores para uma Política Urbana de Ecobairros. Uma prospecção crítica sobre o urbanismo sustentável e a institucionalização através da experimentação	152.0			Outros	DISSERTAÇÃO	CLT	O postulado da participação popular em planos urbanísticos: uma análise comparada entre o Plano Diretor Participativo de Fortaleza (2009) e o PlanoFortaleza 2040 (2016)	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
CARVALHO, P. H. V.	PEDRO HENRIQUE VALE CARVALHO	Biblioteca da UFC	78007000126.0	14/08/2019	FUNDACAO CEARENSE DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - PROGRAMA DE BOLSAS/ BOLSAS DE MESTRADO E DOUTORADO	Outros	PORTUGUES	slum;precarious settlements;urbanization;PAC-UAP	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim	24.0	Sim	LUIS RENATO BEZERRA PEQUENO	Favela;Asentamentos Precários;Urbanização;PAC-UAP;Políticas Públicas		22001018084P1	Desafios do direito à cidade em Fortaleza: remoções, resistências e as condições de inserção urbana dos grandes conjuntos voltados para reassentamentos	251.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO		Olhar Favela, Ver Cidade. Intervenções do PAC-UAP em Fortaleza	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
NOGUEIRA, A. M. A.	AMANDA MAXIMO ALEXANDRINO NOGUEIRA	Biblioteca do DAUD UFC	889834000108.0	28/11/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Profissional Autônomo	PORTUGUES	Urban Citizenship;Insurgent Urban Planning;Urban Social Struggles;Poço da Draga	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim	24.0	Sim	CLARISSA FIGUEIREDO SAMPAIO FREITAS	Cidadania Urbana;Planejamento Urbano Insurgente;Lutas Sociais Urbanas;Poço da Draga		22001018084P1	Informalidade Urbana e Planejamento Insurgente	262.0			Outros	DISSERTAÇÃO		Possibilidades e Desafios de Práticas Insurgentes: o Poço da Draga, Fortaleza, Brasil	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
ANDRADE, D. R. R.	DAVI RAMALHO RODRIGUES DE ANDRADE	Biblioteca do DAUD UFC		29/11/2019		Ensino e Pesquisa	PORTUGUES	Intra-urban space;Popular Urban Settlements;City Information Modeling (CIM);Complex Systems	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim		Sim	DANIEL RIBEIRO CARDOSO	Espaço Intra-urbano;Assentamentos Populares Urbanos;Modelagem da Informação da Cidade (CIM);Sistemas Complexos		22001018084P1	Design da Informação: mineração, modelagem e visualização na cidade	97.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Representação Socioespacial de Assentamentos Populares Urbanos: : Contribuições do CIM no bairro Presidente Vargas em Fortaleza	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
MARTINS, E. M. B.	ERICA MARIA DE BARROS MARTINS	Biblioteca da UFC	78007000126.0	02/09/2019	FUNDACAO CEARENSE DE APOIO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - PROGRAMA DE BOLSAS/ BOLSAS DE MESTRADO E DOUTORADO		PORTUGUES	Modern architecture;Architecture and feminism;Women in architecture;Architecture from Ceará.	TEORIA E HISTÓRIA DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim	24.0	Sim	BEATRIZ HELENA BEZERRA NOGUEIRA DIOGENES	Arquitetura Moderna;Arquitetura e feminismo;Mulheres na arquitetura;Arquitetura cearense		22001018084P1		236.0				DISSERTAÇÃO		ROMPENDO SILÊNCIOS: Visibilizando as mulheres arquitetas a partir da trajetória de Nícia Paes Bormann	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
SILVA, N. B.	NATALIA BATISTA DA SILVA	Biblioteca da UFC		18/11/2019		Outros	PORTUGUES	Modulation;Flexibility;Architectural Systems;Pici Campus;Federal University of Ceará	TEORIA E HISTÓRIA DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	CLOVIS RAMIRO JUCA NETO	Modulação;Flexibilidade;Sistemas arquitetônicos;Campus do Pici;Universidade Federal do Ceará		22001018084P1		185.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Sistema Modulado e Flexível do Campus do Pici da Universidade Federal do Ceará	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
FILIPE, S. M. D.	SILVIA MARINA DIAS FILIPE	Biblioteca da UFC		22/02/2019			PORTUGUES	Quality of Public Space;Information Modeling (CIM);Space Syntax;Spatial Capital;Parametric Design;Urban Morphology.	PLANEJAMENTO URBANO E DESIGN DA INFORMAÇÃO	Sim		Sim	JOSE ALMIR FARIAS FILHO	Qualidade do Espaço Urbano;City Information Modeling (CIM);Sintaxe Espacial;Capital Espacial;Modelagem Paramétrica;Morfologia Urbana.		22001018084P1		129.0				DISSERTAÇÃO		Viva a Cidade: a qualidade do espaço público à luz da modelagem da informação	1.0	PRODUÇÃO DO ESPAÇO URBANO E ARQUITETÔNICO
ALENCAR, C. M.	CLARISSA MARINHO ALENCAR	Universidade de Fortaleza		12/06/2019			PORTUGUES	Solid waste management plan. Higher education institutions. Sustainability		Sim		Sim	ROBERTO NEY CIARLINI TEIXEIRA	Plano de gerenciamento de resíduos sólidos. Instituições de ensino superior. Sustentabilidade.		22002014011P0		94.0				DISSERTAÇÃO		  METODOLOGIA PARA A ELABORAÇÃO DE PLANO DE GERENCIAMENTO DE RESÍDUOS SÓLIDAS DA REITORIA NO IFCE 	1.0	
HILUY, A. D.	ANDREA DALL OLIO HILUY	Universidade de Fortaleza 		30/10/2019			PORTUGUES	Tactical Urbanism;Urban art;Urban Rehabilitation	"1.	Planejamento, gestão e relações sociais da cidade"	Sim		Sim	CARLA CAMILA GIRAO ALBUQUERQUE	Urbanismo Tático;Arte Urbana;Reabilitação Urbana		22002014011P0	O financiamento da cidade e as novas estratégias de mobilização de mais-valia urbana.	250.0				DISSERTAÇÃO		A ARTE URBANA COMO TÁTICA DE REATIVAÇÃO DE ESPAÇOS PÚBLICOS: VILA DAS CORES, CUMBUCOR, FESTIVAL BORDA	1.0	CIÊNCIAS DA CIDADE
RIOS, T. V.	TAIS VALENTE RIOS	Universidade de Fortaleza		23/04/2019		Ensino e Pesquisa	PORTUGUES	Urbanity. Verticalization. Compact Cities. Urban planning.	"1.	Planejamento, gestão e relações sociais da cidade"	Sim		Sim	FLORA MENDES ARAUJO LIMA	Urbanidade. Verticalização. Cidades Compactas. Planejamento Urbano.		22002014011P0	Cidades Inteligentes: Conceitos, Pessoas e Solucoes	120.0			Empresa Privada	DISSERTAÇÃO	CLT	A VERTICALIZAÇÃO COMO FERRAMENTA DE PROMOÇÃO DA QUALIDADE DO ESPAÇO URBANO	1.0	CIÊNCIAS DA CIDADE
JUNIOR, J. A. M. P.	JOSE ANTONIO DE MARINHO PONTES JUNIOR	Universidade de Fortaleza 		27/06/2019			PORTUGUES	Costs;features;paving systems;cycle paths;cycle cycles.		Sim		Sim	ROBERTO NEY CIARLINI TEIXEIRA	Custos;características;sistemas de pavimentação;ciclovias;ciclofaixas.		22002014011P0		87.0				DISSERTAÇÃO		ANÁLISE DE CUSTOS, CARACTERÍSTICAS E DESEMPENHO DOS SISTEMAS DE PAVIMENTAÇÃO URBANA PARA CICLOVIAS E CICLOFAIXAS	1.0	
SILVEIRA, D. P.	DIEGO PAIM SILVEIRA	Universidade de Fortaleza		12/03/2019		Ensino e Pesquisa	PORTUGUES	Urban Stormwater Drainage. Kaleidoscopic Urban Drainage. Best Management Practices. Diffuse Pollution. Control Measures at Source.	"2.	Ciências e tecnologias de cidades"	Sim		Sim	CLARISSA RIBEIRO PEREIRA DE ALMEIDA	Drenagem Pluvial Urbana. Kaleidoscopic Urban Drainage. Melhores Práticas de Manejo. Poluição Difusa. Medidas de Controle na Fonte.		22002014011P0	Estudos da interação de um sistema multi-plataforma via web e via interação tátil para o Ensino de programação	262.0			Empresa Privada	DISSERTAÇÃO	CLT	"Drenagem pluvial urbana adaptativa para o planejamento inteligente da paisagem : design do software ""kaleidoscopic urban drainage"""	1.0	CIÊNCIAS DA CIDADE
CARVALHO, O. F.	OLIVIA FREITAS DE CARVALHO	Universidade de Fortaleza 		30/09/2019			PORTUGUES	Green Infrastructure, Health, Urban Diseases, Sidewalk Law.		Sim		Sim	ANDRE GADELHA DE OLIVEIRA	Infraestrutura Verde, Saúde, Doenças urbanas, Lei das calçadas.		22002014011P0		101.0				DISSERTAÇÃO		ESTRATÉGIAS DE INFRAESTRUTURA VERDE NO COMBATE A DOENÇAS URBANAS. UM ESTUDO NA AV. DOM SEVERINO EM TERESINA -PI	1.0	
